PARAMETER,YEAR,LAT,LON,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
WD50M,2020,44.75,39.75,225.68,210.42,112.18,254.82,236.14,89.09,50.45,63.01,71.38,118.22,94.48,105.43,116.47
WD50M,2020,44.75,40.25,234.21,216.02,108.67,274.22,256.75,84.15,64.1,70.95,79.71,116.74,103.46,109.83,115.26
WD50M,2020,44.75,40.75,240.36,217.52,106.87,287.98,276.84,84.66,77.73,76.01,88.06,112.24,104.32,111.72,108.06
WD50M,2020,44.75,41.25,239.94,212.09,108.97,290.12,285.97,91.41,86.66,79.69,96.19,114.31,108.38,112.25,109.06
WD50M,2020,45.25,37.75,298.3,212.69,109.22,309.14,230.18,100.97,16.64,40.04,54.94,99.08,46.76,88.31,67.31
WD50M,2020,45.25,38.25,275.24,210.53,110.42,299.43,229.61,97.94,25.02,45.2,61.02,98.19,56.51,88.74,77.39
WD50M,2020,45.25,38.75,255.44,210.16,106.72,290.91,228.69,91.47,36.09,50.25,65.84,94.72,68.06,88.44,83.22
WD50M,2020,45.25,39.25,246.86,212.06,98.69,284.93,233.99,85.54,45.37,54.5,69.09,91.62,76.51,88.09,84.47
WD50M,2020,45.25,39.75,243.52,214.12,91.36,283.53,242.36,81.03,55.75,58.38,73.47,91.5,83.95,89.71,86.0
WD50M,2020,45.25,40.25,240.39,214.34,91.16,278.84,251.2,80.2,66.66,62.36,80.84,97.24,93.36,94.77,92.34
WD50M,2020,45.25,40.75,236.09,211.82,97.8,269.76,258.91,83.61,76.94,66.18,90.27,106.71,103.81,101.97,102.52
WD50M,2020,45.25,41.25,232.84,206.88,104.25,261.94,264.94,90.03,84.84,68.78,97.97,112.81,110.41,107.22,110.09
WD50M,2020,45.75,37.75,291.78,214.06,106.38,289.39,240.88,101.56,20.76,40.98,64.63,98.93,52.61,88.04,69.81
WD50M,2020,45.75,38.25,276.61,212.44,104.54,288.98,241.08,98.13,29.25,45.33,69.76,97.47,60.64,87.48,75.75
WD50M,2020,45.75,38.75,261.66,211.47,102.84,286.16,238.25,94.03,41.62,49.03,73.94,97.47,72.22,88.16,82.88
WD50M,2020,45.75,39.25,251.61,211.22,99.02,281.33,237.6,89.88,52.5,52.16,77.24,97.97,82.59,89.38,87.48
WD50M,2020,45.75,39.75,244.28,211.19,96.49,275.76,238.02,86.01,61.22,54.32,80.8,99.63,91.34,91.3,91.78
WD50M,2020,45.75,40.25,240.64,210.84,95.41,269.81,241.93,82.9,67.87,55.3,85.0,102.22,97.61,93.79,95.74
WD50M,2020,45.75,40.75,239.77,209.84,96.38,263.75,248.81,81.75,73.06,55.2,89.68,105.49,101.98,96.76,99.86
WD50M,2020,45.75,41.25,238.84,208.06,100.38,257.75,255.19,84.5,77.91,54.5,94.16,109.19,106.41,100.16,105.19
WD50M,2020,46.25,37.75,288.11,211.39,102.91,276.38,242.88,104.89,31.22,42.01,72.41,102.58,57.61,88.89,77.69
WD50M,2020,46.25,38.25,275.12,209.43,103.25,277.8,244.3,101.23,38.08,44.27,76.22,102.62,65.48,89.28,82.21
WD50M,2020,46.25,38.75,261.84,208.66,103.25,277.12,242.12,97.16,49.75,46.84,80.0,103.59,77.03,90.16,88.41
WD50M,2020,46.25,39.25,251.74,207.68,103.0,273.05,238.6,94.43,59.95,48.92,83.25,105.29,87.86,91.46,94.03
WD50M,2020,46.25,39.75,245.04,207.04,102.58,267.94,236.88,91.31,66.98,50.15,86.28,106.92,96.06,93.17,98.25
WD50M,2020,46.25,40.25,243.15,207.37,101.63,263.69,239.6,87.88,70.96,49.6,88.82,108.11,100.81,94.67,100.69
WD50M,2020,46.25,40.75,244.74,208.34,100.51,261.09,246.48,85.02,73.15,47.3,91.0,108.95,102.71,95.86,101.88
WD50M,2020,46.25,41.25,245.72,208.69,100.31,259.84,254.28,84.47,76.0,44.25,93.25,110.0,103.78,97.19,103.25
WD50M,2020,46.75,37.75,289.71,212.02,96.58,273.34,241.35,107.74,45.66,43.62,76.98,104.96,61.51,88.34,82.01
WD50M,2020,46.75,38.25,279.22,208.74,98.81,273.41,242.79,103.24,49.85,43.84,79.51,105.35,69.57,89.74,85.79
WD50M,2020,46.75,38.75,266.59,205.81,101.81,272.81,241.59,99.97,57.38,44.72,82.44,107.12,79.97,91.56,91.72
WD50M,2020,46.75,39.25,256.99,204.69,103.59,270.14,238.29,97.82,65.7,45.79,85.29,109.1,88.64,92.36,96.87
WD50M,2020,46.75,39.75,250.6,204.65,106.19,266.19,237.24,95.29,71.44,45.89,88.21,111.39,95.78,93.39,101.49
WD50M,2020,46.75,40.25,247.54,205.42,107.99,262.08,239.71,92.78,74.7,44.48,90.9,113.47,100.98,94.8,105.07
WD50M,2020,46.75,40.75,246.76,206.34,108.57,258.81,245.26,90.92,76.61,41.64,93.31,115.16,104.26,96.62,107.66
WD50M,2020,46.75,41.25,246.03,206.34,108.72,257.28,251.78,90.59,79.31,38.09,95.69,116.66,106.03,98.75,109.94
WS10M,2019,43.75,37.75,6.44,5.87,5.01,3.72,3.65,3.53,4.51,4.94,4.82,3.72,5.24,5.06,4.7
WS10M,2019,43.75,38.25,6.47,5.49,4.88,3.51,3.56,3.41,4.26,4.69,4.49,3.63,5.08,5.02,4.54
WS10M,2019,43.75,38.75,6.31,4.74,4.43,3.17,3.28,3.07,3.66,4.07,3.97,3.36,4.53,4.85,4.12
WS10M,2019,43.75,39.25,5.22,3.59,3.5,2.56,2.71,2.42,2.71,3.1,3.01,2.56,3.5,3.83,3.23
WS10M,2019,43.75,39.75,4.08,2.83,2.89,2.14,2.29,1.89,2.09,2.33,2.34,2.05,2.67,2.95,2.55
WS10M,2019,43.75,40.25,3.2,2.38,2.6,1.91,2.08,1.61,1.85,1.92,2.0,1.84,2.09,2.33,2.15
WS10M,2019,43.75,40.75,2.76,2.17,2.55,1.82,2.02,1.53,1.81,1.81,1.91,1.82,1.77,2.01,2.0
WS10M,2019,43.75,41.25,2.76,2.2,2.55,1.78,1.95,1.43,1.66,1.72,1.86,1.77,1.74,1.98,1.95
WS10M,2019,44.25,37.75,6.19,5.74,4.92,4.0,3.4,3.59,4.16,4.87,5.2,3.78,5.5,4.92,4.68
WS10M,2019,44.25,38.25,5.6,4.99,4.33,3.35,3.01,3.07,3.58,4.13,4.45,3.28,4.78,4.37,4.07
WS10M,2019,44.25,38.75,4.61,3.91,3.5,2.57,2.44,2.32,2.75,3.09,3.45,2.53,3.64,3.57,3.2
WS10M,2019,44.25,39.25,3.79,3.07,2.99,2.16,2.14,1.9,2.16,2.42,2.67,1.98,2.81,2.78,2.57
WS10M,2019,44.25,39.75,3.25,2.72,2.87,2.09,2.09,1.75,1.95,2.18,2.39,1.88,2.41,2.4,2.33
WS10M,2019,44.25,40.25,2.87,2.62,2.87,2.19,2.12,1.79,1.92,2.2,2.41,1.92,2.37,2.22,2.29
WS10M,2019,44.25,40.75,2.65,2.65,2.89,2.35,2.22,1.97,1.97,2.38,2.59,1.98,2.61,2.18,2.37
WS10M,2019,44.25,41.25,2.7,2.79,2.97,2.54,2.48,2.26,2.08,2.65,2.85,2.13,3.13,2.29,2.57
WS10M,2019,44.75,37.75,5.38,5.19,4.7,4.29,3.34,3.66,3.71,4.66,5.23,3.49,5.43,4.4,4.45
WS10M,2019,44.75,38.25,4.58,4.38,4.03,3.7,2.96,3.15,3.2,3.97,4.47,2.92,4.62,3.61,3.79
WS10M,2019,44.75,38.75,3.83,3.68,3.51,3.2,2.64,2.69,2.74,3.36,3.81,2.41,3.87,2.95,3.22
WS10M,2019,44.75,39.25,3.41,3.32,3.33,2.96,2.51,2.47,2.51,3.08,3.49,2.15,3.54,2.59,2.94
WS10M,2019,44.75,39.75,3.23,3.24,3.41,3.02,2.6,2.52,2.53,3.11,3.52,2.19,3.61,2.51,2.95
WS10M,2019,44.75,40.25,3.26,3.38,3.63,3.28,2.91,2.79,2.71,3.35,3.77,2.4,4.02,2.62,3.17
WS10M,2019,44.75,40.75,3.49,3.67,3.91,3.61,3.35,3.18,2.95,3.68,4.1,2.7,4.68,2.87,3.51
WS10M,2019,44.75,41.25,3.89,4.05,4.18,3.84,3.75,3.5,3.09,3.95,4.37,2.99,5.48,3.23,3.86
WS10M,2019,45.25,37.75,5.04,4.98,4.85,4.67,3.73,4.13,3.73,4.88,5.34,3.4,5.7,4.24,4.55
WS10M,2019,45.25,38.25,4.61,4.47,4.45,4.37,3.58,3.85,3.49,4.48,4.92,3.01,5.21,3.7,4.17
WS10M,2019,45.25,38.75,4.49,4.33,4.38,4.29,3.59,3.83,3.49,4.41,4.88,2.93,5.2,3.52,4.11
WS10M,2019,45.25,39.25,4.32,4.2,4.32,4.16,3.57,3.68,3.36,4.29,4.76,2.82,5.22,3.38,4.0
WS10M,2019,45.25,39.75,4.33,4.26,4.44,4.21,3.72,3.74,3.4,4.35,4.86,2.88,5.52,3.43,4.09
WS10M,2019,45.25,40.25,4.42,4.38,4.56,4.27,3.93,3.86,3.48,4.41,4.93,3.03,5.87,3.55,4.22
WS10M,2019,45.25,40.75,4.55,4.53,4.66,4.29,4.14,3.99,3.53,4.4,4.93,3.22,6.21,3.72,4.34
WS10M,2019,45.25,41.25,4.77,4.8,4.8,4.33,4.33,4.11,3.58,4.4,4.96,3.45,6.56,4.0,4.5
WS10M,2019,45.75,37.75,5.62,5.46,5.33,5.07,4.3,4.83,4.11,5.33,5.79,3.84,6.68,4.8,5.09
WS10M,2019,45.75,38.25,5.2,4.97,4.97,4.78,4.16,4.5,3.8,4.88,5.26,3.41,6.15,4.3,4.69
WS10M,2019,45.75,38.75,4.91,4.64,4.69,4.51,4.04,4.32,3.57,4.59,4.97,3.15,5.96,4.0,4.44
WS10M,2019,45.75,39.25,4.87,4.6,4.69,4.43,4.09,4.27,3.51,4.57,4.94,3.08,6.14,3.97,4.42
WS10M,2019,45.75,39.75,4.92,4.68,4.77,4.41,4.2,4.29,3.55,4.59,4.98,3.13,6.37,4.04,4.49
WS10M,2019,45.75,40.25,4.93,4.78,4.84,4.38,4.28,4.3,3.59,4.57,5.0,3.23,6.51,4.11,4.54
WS10M,2019,45.75,40.75,4.9,4.85,4.87,4.32,4.31,4.29,3.62,4.49,4.97,3.35,6.53,4.16,4.55
WS10M,2019,45.75,41.25,4.96,4.95,4.93,4.29,4.37,4.31,3.68,4.43,4.95,3.51,6.52,4.26,4.59
WS10M,2019,46.25,37.75,6.16,5.78,5.63,5.26,4.71,5.25,4.26,5.47,5.95,4.1,7.43,5.22,5.43
WS10M,2019,46.25,38.25,5.67,5.27,5.3,4.92,4.55,4.91,3.89,5.03,5.34,3.65,6.8,4.69,4.99
WS10M,2019,46.25,38.75,5.21,4.86,4.93,4.5,4.31,4.62,3.54,4.64,4.93,3.29,6.4,4.31,4.62
WS10M,2019,46.25,39.25,5.08,4.79,4.81,4.32,4.28,4.51,3.43,4.52,4.81,3.18,6.41,4.22,4.52
WS10M,2019,46.25,39.75,5.11,4.87,4.84,4.28,4.34,4.52,3.45,4.52,4.8,3.23,6.54,4.26,4.56
WS10M,2019,46.25,40.25,5.12,4.97,4.89,4.27,4.37,4.5,3.5,4.51,4.81,3.34,6.59,4.33,4.59
WS10M,2019,46.25,40.75,5.07,5.02,4.91,4.22,4.34,4.44,3.55,4.44,4.78,3.45,6.52,4.37,4.58
WS10M,2019,46.25,41.25,5.06,5.06,4.93,4.19,4.34,4.39,3.67,4.41,4.77,3.57,6.39,4.39,4.59
WS10M,2019,46.75,37.75,6.13,5.61,5.48,5.02,4.71,5.25,4.03,5.14,5.51,3.93,7.31,5.05,5.26
WS10M,2019,46.75,38.25,5.9,5.34,5.31,4.81,4.64,5.1,3.76,4.92,5.16,3.67,6.99,4.76,5.02
WS10M,2019,46.75,38.75,5.68,5.17,5.15,4.57,4.55,4.95,3.55,4.69,4.94,3.5,6.8,4.62,4.84
WS10M,2019,46.75,39.25,5.44,5.05,4.97,4.36,4.47,4.79,3.4,4.51,4.77,3.39,6.64,4.51,4.68
WS10M,2019,46.75,39.75,5.28,5.0,4.88,4.23,4.41,4.66,3.34,4.4,4.69,3.37,6.51,4.42,4.59
WS10M,2019,46.75,40.25,5.18,5.01,4.87,4.17,4.36,4.56,3.35,4.35,4.64,3.42,6.41,4.4,4.55
WS10M,2019,46.75,40.75,5.15,5.07,4.9,4.16,4.34,4.49,3.44,4.35,4.61,3.53,6.3,4.42,4.55
WS10M,2019,46.75,41.25,5.18,5.15,4.94,4.19,4.36,4.43,3.6,4.38,4.59,3.68,6.18,4.45,4.59
WS10M,2020,43.75,37.75,6.36,7.28,5.47,5.3,4.87,3.46,4.17,4.96,4.51,4.04,5.48,5.27,5.09
WS10M,2020,43.75,38.25,6.09,6.97,5.03,5.05,4.66,3.38,3.96,4.76,4.17,3.73,5.25,5.23,4.85
WS10M,2020,43.75,38.75,5.5,6.38,4.25,4.52,4.14,3.07,3.55,4.23,3.54,3.17,4.64,4.75,4.3
WS10M,2020,43.75,39.25,4.16,5.2,3.24,3.54,3.21,2.49,2.72,3.28,2.68,2.45,3.21,3.56,3.3
WS10M,2020,43.75,39.75,3.16,4.15,2.55,2.82,2.58,2.05,2.07,2.48,2.09,2.07,2.31,2.66,2.58
WS10M,2020,43.75,40.25,2.53,3.48,2.14,2.43,2.32,1.82,1.73,2.04,1.82,1.9,1.87,2.04,2.17
WS10M,2020,43.75,40.75,2.26,3.23,1.95,2.31,2.28,1.73,1.64,1.92,1.74,1.84,1.72,1.71,2.02
WS10M,2020,43.75,41.25,2.21,3.24,1.92,2.18,2.13,1.61,1.5,1.79,1.62,1.81,1.57,1.7,1.94
WS10M,2020,44.25,37.75,6.17,7.19,5.66,4.99,4.55,3.36,3.97,4.95,4.39,3.78,5.47,5.37,4.98
WS10M,2020,44.25,38.25,5.46,6.35,4.86,4.36,3.93,2.99,3.36,4.32,3.68,3.2,4.72,4.69,4.32
WS10M,2020,44.25,38.75,4.42,5.19,3.8,3.57,3.02,2.4,2.55,3.3,2.72,2.45,3.59,3.59,3.38
WS10M,2020,44.25,39.25,3.43,4.39,3.03,2.97,2.49,2.0,2.01,2.61,2.09,1.96,2.51,2.59,2.67
WS10M,2020,44.25,39.75,2.97,3.98,2.64,2.68,2.33,1.85,1.83,2.29,1.9,1.89,2.06,2.21,2.38
WS10M,2020,44.25,40.25,2.78,3.74,2.52,2.52,2.28,1.82,1.86,2.25,1.97,1.98,1.97,2.2,2.32
WS10M,2020,44.25,40.75,2.71,3.58,2.59,2.45,2.23,1.83,1.97,2.39,2.21,2.17,2.06,2.45,2.38
WS10M,2020,44.25,41.25,2.71,3.51,2.82,2.52,2.28,1.92,2.14,2.56,2.61,2.55,2.25,2.99,2.57
WS10M,2020,44.75,37.75,5.28,6.65,5.51,4.56,4.3,3.28,3.72,4.72,3.85,3.52,4.78,5.19,4.61
WS10M,2020,44.75,38.25,4.45,5.75,4.73,3.93,3.73,2.91,3.14,4.05,3.15,2.96,3.9,4.39,3.92
WS10M,2020,44.75,38.75,3.72,4.98,3.99,3.38,3.2,2.52,2.63,3.39,2.62,2.55,3.16,3.69,3.32
WS10M,2020,44.75,39.25,3.35,4.62,3.58,3.1,2.91,2.3,2.37,3.11,2.46,2.4,2.77,3.3,3.02
WS10M,2020,44.75,39.75,3.29,4.5,3.47,3.04,2.85,2.29,2.44,3.09,2.64,2.52,2.73,3.4,3.02
WS10M,2020,44.75,40.25,3.39,4.49,3.6,3.15,2.99,2.43,2.7,3.27,3.05,2.87,2.91,3.83,3.22
WS10M,2020,44.75,40.75,3.57,4.52,3.91,3.33,3.23,2.63,3.03,3.51,3.59,3.4,3.22,4.49,3.53
WS10M,2020,44.75,41.25,3.8,4.65,4.23,3.47,3.36,2.75,3.32,3.64,4.24,4.02,3.61,5.39,3.87
WS10M,2020,45.25,37.75,4.81,6.42,5.52,4.56,4.48,3.52,3.92,4.77,3.83,3.73,4.54,5.49,4.63
WS10M,2020,45.25,38.25,4.3,5.95,5.07,4.2,4.21,3.29,3.63,4.44,3.51,3.42,3.92,5.0,4.24
WS10M,2020,45.25,38.75,4.18,5.83,4.86,4.08,4.14,3.24,3.53,4.36,3.62,3.48,3.84,5.0,4.18
WS10M,2020,45.25,39.25,4.08,5.61,4.64,3.9,3.9,3.1,3.39,4.18,3.78,3.55,3.77,5.08,4.08
WS10M,2020,45.25,39.75,4.17,5.58,4.66,3.89,3.85,3.12,3.49,4.15,4.11,3.79,3.89,5.43,4.18
WS10M,2020,45.25,40.25,4.28,5.54,4.73,3.91,3.86,3.13,3.65,4.11,4.48,4.11,4.04,5.82,4.3
WS10M,2020,45.25,40.75,4.38,5.46,4.78,3.92,3.85,3.11,3.8,4.02,4.83,4.45,4.19,6.17,4.41
WS10M,2020,45.25,41.25,4.55,5.47,4.91,3.98,3.86,3.16,4.0,3.96,5.2,4.83,4.36,6.55,4.57
WS10M,2020,45.75,37.75,5.3,6.72,5.76,4.92,4.85,3.99,4.41,4.98,4.62,4.52,5.36,6.62,5.17
WS10M,2020,45.75,38.25,4.78,6.23,5.4,4.57,4.55,3.69,4.11,4.65,4.38,4.2,4.62,6.09,4.77
WS10M,2020,45.75,38.75,4.46,5.93,5.15,4.26,4.29,3.43,3.86,4.41,4.41,4.13,4.2,5.89,4.53
WS10M,2020,45.75,39.25,4.41,5.83,5.1,4.15,4.15,3.32,3.81,4.26,4.65,4.29,4.23,6.11,4.53
WS10M,2020,45.75,39.75,4.45,5.83,5.12,4.14,4.11,3.32,3.9,4.16,4.94,4.53,4.37,6.4,4.61
WS10M,2020,45.75,40.25,4.52,5.79,5.1,4.14,4.08,3.31,4.0,4.06,5.17,4.72,4.5,6.57,4.66
WS10M,2020,45.75,40.75,4.58,5.7,5.03,4.14,4.04,3.29,4.05,3.95,5.31,4.86,4.55,6.59,4.67
WS10M,2020,45.75,41.25,4.68,5.68,5.01,4.2,4.04,3.36,4.15,3.87,5.43,5.04,4.57,6.58,4.71
WS10M,2020,46.25,37.75,5.69,7.03,5.98,5.13,5.15,4.23,4.63,4.87,5.34,5.21,5.93,7.49,5.55
WS10M,2020,46.25,38.25,5.11,6.47,5.66,4.8,4.79,3.9,4.36,4.57,5.1,4.83,5.09,6.83,5.12
WS10M,2020,46.25,38.75,4.68,6.0,5.37,4.42,4.37,3.54,4.05,4.24,4.99,4.64,4.47,6.43,4.76
WS10M,2020,46.25,39.25,4.54,5.81,5.26,4.25,4.16,3.4,3.98,4.05,5.1,4.72,4.41,6.46,4.67
WS10M,2020,46.25,39.75,4.52,5.76,5.24,4.23,4.14,3.41,4.03,3.98,5.3,4.9,4.52,6.61,4.72
WS10M,2020,46.25,40.25,4.56,5.73,5.21,4.26,4.16,3.46,4.08,3.93,5.44,5.05,4.64,6.7,4.77
WS10M,2020,46.25,40.75,4.62,5.66,5.13,4.29,4.17,3.52,4.1,3.86,5.5,5.15,4.68,6.66,4.78
WS10M,2020,46.25,41.25,4.67,5.64,5.06,4.35,4.21,3.66,4.2,3.82,5.54,5.27,4.66,6.54,4.8
WS10M,2020,46.75,37.75,5.46,6.8,5.85,4.95,5.08,4.18,4.55,4.31,5.56,5.41,5.7,7.6,5.45
WS10M,2020,46.75,38.25,5.15,6.47,5.7,4.8,4.84,3.99,4.43,4.19,5.5,5.21,5.25,7.29,5.23
WS10M,2020,46.75,38.75,4.96,6.18,5.57,4.66,4.6,3.83,4.29,4.06,5.49,5.15,4.95,7.09,5.06
WS10M,2020,46.75,39.25,4.78,5.93,5.43,4.48,4.39,3.72,4.19,3.89,5.45,5.13,4.77,6.86,4.92
WS10M,2020,46.75,39.75,4.65,5.78,5.35,4.38,4.27,3.69,4.13,3.8,5.45,5.18,4.67,6.67,4.83
WS10M,2020,46.75,40.25,4.6,5.68,5.28,4.36,4.25,3.7,4.1,3.77,5.47,5.24,4.66,6.53,4.8
WS10M,2020,46.75,40.75,4.61,5.61,5.23,4.43,4.29,3.78,4.13,3.78,5.49,5.32,4.69,6.44,4.81
WS10M,2020,46.75,41.25,4.63,5.58,5.19,4.55,4.37,3.94,4.23,3.81,5.51,5.42,4.7,6.32,4.85
WS50M,2019,43.75,37.75,7.33,6.51,5.67,4.35,4.23,3.85,4.9,5.51,5.3,3.98,6.05,5.83,5.29
WS50M,2019,43.75,38.25,7.41,6.12,5.52,4.16,4.17,3.75,4.66,5.23,4.89,3.9,5.88,5.78,5.12
WS50M,2019,43.75,38.75,7.43,5.43,5.17,3.89,4.01,3.52,4.08,4.63,4.39,3.71,5.37,5.63,4.77
WS50M,2019,43.75,39.25,6.61,4.44,4.44,3.34,3.59,3.05,3.21,3.75,3.56,3.05,4.43,4.81,4.02
WS50M,2019,43.75,39.75,5.58,3.76,3.94,2.92,3.2,2.62,2.67,3.08,2.99,2.68,3.63,4.07,3.43
WS50M,2019,43.75,40.25,4.63,3.25,3.64,2.62,2.92,2.32,2.47,2.69,2.72,2.53,2.95,3.43,3.01
WS50M,2019,43.75,40.75,4.01,2.96,3.5,2.47,2.8,2.16,2.47,2.55,2.68,2.53,2.51,2.98,2.8
WS50M,2019,43.75,41.25,4.02,3.08,3.52,2.49,2.83,2.13,2.41,2.55,2.73,2.57,2.55,2.98,2.82
WS50M,2019,44.25,37.75,7.23,6.56,5.73,4.9,4.13,4.25,4.78,5.84,6.06,4.27,6.46,5.76,5.49
WS50M,2019,44.25,38.25,6.92,6.02,5.33,4.32,3.91,3.91,4.39,5.23,5.42,3.96,5.92,5.41,5.06
WS50M,2019,44.25,38.75,6.36,5.24,4.84,3.75,3.67,3.45,3.85,4.44,4.73,3.47,5.12,4.93,4.48
WS50M,2019,44.25,39.25,5.8,4.5,4.54,3.36,3.51,3.13,3.29,3.83,4.07,3.03,4.36,4.31,3.98
WS50M,2019,44.25,39.75,5.3,4.17,4.57,3.35,3.55,3.06,3.17,3.67,3.91,3.06,3.98,4.0,3.81
WS50M,2019,44.25,40.25,4.83,4.03,4.59,3.46,3.59,3.11,3.17,3.69,3.98,3.13,3.89,3.77,3.77
WS50M,2019,44.25,40.75,4.45,4.0,4.52,3.58,3.65,3.26,3.19,3.82,4.14,3.17,4.08,3.6,3.79
WS50M,2019,44.25,41.25,4.37,4.16,4.52,3.78,3.96,3.6,3.31,4.12,4.4,3.36,4.64,3.66,3.98
WS50M,2019,44.75,37.75,7.1,6.56,6.08,5.65,4.51,4.94,4.78,6.17,6.73,4.56,6.99,5.81,5.81
WS50M,2019,44.75,38.25,6.65,6.01,5.67,5.22,4.36,4.63,4.55,5.7,6.24,4.24,6.47,5.28,5.41
WS50M,2019,44.75,38.75,6.13,5.45,5.37,4.83,4.25,4.34,4.28,5.27,5.79,3.86,5.94,4.76,5.02
WS50M,2019,44.75,39.25,5.75,5.06,5.28,4.6,4.21,4.17,4.05,4.96,5.5,3.58,5.6,4.37,4.76
WS50M,2019,44.75,39.75,5.53,4.96,5.42,4.74,4.45,4.34,4.13,5.04,5.58,3.65,5.71,4.24,4.81
WS50M,2019,44.75,40.25,5.4,5.03,5.6,5.01,4.81,4.66,4.28,5.25,5.81,3.88,6.11,4.27,5.0
WS50M,2019,44.75,40.75,5.44,5.24,5.76,5.25,5.2,4.99,4.4,5.49,6.06,4.17,6.73,4.44,5.26
WS50M,2019,44.75,41.25,5.8,5.61,5.99,5.44,5.63,5.29,4.53,5.73,6.31,4.54,7.59,4.85,5.6
WS50M,2019,45.25,37.75,7.23,6.68,6.66,6.33,5.21,5.73,4.95,6.59,7.17,4.78,7.69,6.11,6.25
WS50M,2019,45.25,38.25,6.99,6.31,6.44,6.21,5.29,5.62,4.99,6.42,7.01,4.62,7.44,5.69,6.08
WS50M,2019,45.25,38.75,6.82,6.08,6.36,6.11,5.33,5.59,5.0,6.33,6.91,4.52,7.44,5.41,5.98
WS50M,2019,45.25,39.25,6.58,5.88,6.3,5.96,5.38,5.51,4.88,6.22,6.78,4.35,7.45,5.18,5.87
WS50M,2019,45.25,39.75,6.57,5.94,6.41,6.05,5.68,5.7,4.96,6.33,6.91,4.43,7.79,5.19,5.99
WS50M,2019,45.25,40.25,6.63,6.08,6.52,6.14,6.0,5.89,5.02,6.38,6.99,4.64,8.18,5.32,6.14
WS50M,2019,45.25,40.75,6.71,6.25,6.59,6.13,6.27,6.0,5.03,6.33,6.98,4.91,8.53,5.51,6.26
WS50M,2019,45.25,41.25,6.88,6.5,6.75,6.14,6.45,6.1,5.1,6.32,7.03,5.25,8.9,5.86,6.43
WS50M,2019,45.75,37.75,7.55,6.94,7.05,6.64,5.73,6.31,5.0,6.75,7.3,4.95,8.47,6.57,6.59
WS50M,2019,45.75,38.25,7.31,6.63,6.87,6.53,5.84,6.23,5.04,6.61,7.14,4.88,8.27,6.2,6.45
WS50M,2019,45.75,38.75,7.11,6.39,6.73,6.38,5.92,6.2,5.05,6.5,7.0,4.81,8.27,5.94,6.35
WS50M,2019,45.75,39.25,7.05,6.32,6.74,6.29,6.08,6.21,5.03,6.54,7.0,4.74,8.49,5.87,6.35
WS50M,2019,45.75,39.75,7.1,6.41,6.81,6.3,6.3,6.28,5.08,6.61,7.06,4.81,8.75,5.94,6.45
WS50M,2019,45.75,40.25,7.1,6.51,6.86,6.28,6.46,6.33,5.1,6.59,7.08,4.95,8.88,6.0,6.5
WS50M,2019,45.75,40.75,7.06,6.57,6.87,6.21,6.52,6.32,5.11,6.49,7.04,5.13,8.86,6.04,6.51
WS50M,2019,45.75,41.25,7.11,6.65,6.95,6.16,6.55,6.34,5.2,6.44,7.02,5.37,8.84,6.18,6.56
WS50M,2019,46.25,37.75,7.82,7.08,7.27,6.75,6.08,6.68,4.99,6.7,7.23,5.05,9.09,6.85,6.79
WS50M,2019,46.25,38.25,7.57,6.82,7.15,6.57,6.2,6.62,4.96,6.6,7.05,4.99,8.85,6.49,6.65
WS50M,2019,46.25,38.75,7.3,6.59,6.98,6.3,6.21,6.52,4.89,6.45,6.88,4.89,8.68,6.2,6.48
WS50M,2019,46.25,39.25,7.21,6.55,6.91,6.19,6.33,6.48,4.88,6.46,6.86,4.88,8.78,6.14,6.46
WS50M,2019,46.25,39.75,7.24,6.62,6.92,6.2,6.48,6.52,4.94,6.5,6.88,4.98,8.93,6.2,6.53
WS50M,2019,46.25,40.25,7.23,6.69,6.95,6.19,6.55,6.53,4.98,6.49,6.87,5.12,8.96,6.26,6.56
WS50M,2019,46.25,40.75,7.16,6.72,6.97,6.13,6.51,6.47,5.02,6.43,6.82,5.27,8.84,6.28,6.55
WS50M,2019,46.25,41.25,7.16,6.74,7.0,6.07,6.46,6.41,5.15,6.43,6.77,5.43,8.66,6.29,6.54
WS50M,2019,46.75,37.75,7.72,6.96,7.17,6.55,6.16,6.78,4.91,6.47,6.92,5.04,9.11,6.66,6.7
WS50M,2019,46.75,38.25,7.64,6.83,7.15,6.44,6.27,6.8,4.83,6.44,6.82,4.99,9.0,6.48,6.63
WS50M,2019,46.75,38.75,7.52,6.72,7.07,6.24,6.29,6.73,4.72,6.31,6.69,4.95,8.9,6.37,6.54
WS50M,2019,46.75,39.25,7.4,6.69,6.98,6.15,6.38,6.69,4.69,6.27,6.65,4.98,8.85,6.33,6.49
WS50M,2019,46.75,39.75,7.33,6.7,6.94,6.14,6.45,6.67,4.74,6.27,6.68,5.09,8.81,6.32,6.51
WS50M,2019,46.75,40.25,7.26,6.73,6.94,6.11,6.45,6.61,4.8,6.26,6.68,5.22,8.72,6.31,6.5
WS50M,2019,46.75,40.75,7.19,6.76,6.97,6.06,6.38,6.49,4.87,6.24,6.6,5.35,8.56,6.29,6.47
WS50M,2019,46.75,41.25,7.21,6.84,7.02,6.05,6.34,6.37,5.03,6.29,6.54,5.51,8.4,6.28,6.48
